cell_id,B2_mean,B2_std,B3_mean,B3_std,B4_mean,B4_std,B8_mean,B8_std,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,EVI_mean,EVI_std,GNDVI_mean,GNDVI_std,comp_built_up,comp_water,comp_vegetation,comp_other
C0003652,0.028906498104333878,0.0015680347569286823,0.0429840050637722,0.0022764871828258038,0.029479000717401505,0.0015502609312534332,0.22879751026630402,0.009924011304974556,0.7716303467750549,0.010003848932683468,-0.6836612224578857,0.01119148451834917,0.41904106736183167,0.016729669645428658,0.6836585998535156,0.011191438883543015,0.0,0.0,1.0,0.0
C0003653,0.029933998361229897,0.002018822357058525,0.04398550093173981,0.004018024075776339,0.029513001441955566,0.0032616914249956608,0.24347048997879028,0.04613669589161873,0.779155433177948,0.035280805081129074,-0.6894404888153076,0.034518010914325714,0.4444500207901001,0.07495900243520737,0.6894380450248718,0.03451814875006676,0.0,0.0,1.0,0.0
C0003654,0.03352700173854828,0.005196832586079836,0.05208449810743332,0.009831792674958706,0.03698999807238579,0.008887221105396748,0.2820965051651001,0.06219423934817314,0.762997567653656,0.05214913561940193,-0.683167576789856,0.047394488006830215,0.48466432094573975,0.09464940428733826,0.683165431022644,0.04739457741379738,0.0,0.0,1.0,0.0
C0003655,0.03420250117778778,0.004462372977286577,0.04813599959015846,0.004510521423071623,0.035672999918460846,0.005157559644430876,0.22815348207950592,0.013888183981180191,0.7294237613677979,0.036644961684942245,-0.651272714138031,0.029162384569644928,0.4056621193885803,0.028271909803152084,0.6512702107429504,0.029162302613258362,0.0,0.0,1.0,0.0
C0003656,0.03470800071954727,0.009625021368265152,0.05147499963641167,0.01301428209990263,0.03846549987792969,0.014581450261175632,0.2844359874725342,0.05429508537054062,0.7636110782623291,0.06274886429309845,-0.6929640769958496,0.05094078183174133,0.4873119592666626,0.07515563070774078,0.6929618716239929,0.050940658897161484,0.0,0.0,1.0,0.0
C0003657,0.06238200142979622,0.015044842846691608,0.08256851136684418,0.014126889407634735,0.08334099501371384,0.023673344403505325,0.2586289942264557,0.05248211696743965,0.5031450390815735,0.15245547890663147,-0.5055524706840515,0.10779716819524765,0.3380044102668762,0.12333828955888748,0.5055509805679321,0.10779699683189392,0.4,0.0,0.6,0.0
C0003658,0.07229400426149368,0.02249836176633835,0.08876147866249084,0.022331340238451958,0.08469250798225403,0.02786809578537941,0.23980899155139923,0.0393071211874485,0.47788211703300476,0.15102726221084595,-0.457325279712677,0.11968234926462173,0.32026049494743347,0.10576199740171432,0.45732390880584717,0.11968202143907547,0.59,0.0,0.41,0.0
C0003659,0.06515800207853317,0.01539536751806736,0.08156299591064453,0.015548987314105034,0.06997249275445938,0.020167293027043343,0.27759650349617004,0.05233204364776611,0.5929186344146729,0.10899826884269714,-0.5411065816879272,0.07570907473564148,0.43041542172431946,0.1149703711271286,0.5411050915718079,0.07570894807577133,0.13,0.0,0.83,0.040000000000000036
C0003660,0.05278400331735611,0.015854476019740105,0.07977249473333359,0.01885097473859787,0.07263350486755371,0.021197214722633362,0.3198409974575043,0.039911746978759766,0.6318897008895874,0.09511164575815201,-0.6021423935890198,0.07487183809280396,0.45495378971099854,0.07714275270700455,0.6021408438682556,0.07487161457538605,0.02,0.0,0.98,0.0
C0003661,0.060125499963760376,0.048257894814014435,0.07942499965429306,0.04557355120778084,0.07538150250911713,0.04936178773641586,0.27702999114990234,0.05387057736515999,0.5812692642211914,0.20100276172161102,-0.5608104467391968,0.1590680629014969,0.3914308547973633,0.13780434429645538,0.5608087778091431,0.15906763076782227,0.16,0.0,0.84,0.0
C0003662,0.0322830006480217,0.009951912797987461,0.05208500474691391,0.012569292448461056,0.038401998579502106,0.018622810021042824,0.29938802123069763,0.06173940747976303,0.7677617073059082,0.11513634771108627,-0.6981925368309021,0.07598407566547394,0.5039638876914978,0.11506540328264236,0.698190450668335,0.07598399370908737,0.0,0.0,1.0,0.0
C0003663,0.02948850207030773,0.006757043767720461,0.04580199718475342,0.009121159091591835,0.03381450101733208,0.012027949094772339,0.2517490088939667,0.03474962338805199,0.7634552121162415,0.06606829166412354,-0.6910578012466431,0.049640655517578125,0.4408351182937622,0.06288350373506546,0.6910554766654968,0.04964054375886917,0.0,0.0,1.0,0.0
C0003664,0.02919200249016285,0.003661131951957941,0.04432599991559982,0.004698741715401411,0.0316695012152195,0.005121415480971336,0.23321552574634552,0.021441569551825523,0.7599223852157593,0.039400748908519745,-0.6794497966766357,0.03479096293449402,0.4178330898284912,0.03962595760822296,0.6794471144676208,0.034790921956300735,0.0,0.0,1.0,0.0
C0003665,0.03014400042593479,0.0028971475549042225,0.046271003782749176,0.0050087179988622665,0.03273749724030495,0.004507368430495262,0.2479570060968399,0.022395731881260872,0.7671745419502258,0.015300831757485867,-0.6853621602058411,0.018726147711277008,0.4410457909107208,0.028118766844272614,0.6853598952293396,0.018726106733083725,0.0,0.0,1.0,0.0
C0003666,0.03412099927663803,0.0058547211810946465,0.052816495299339294,0.010814950801432133,0.039471499621868134,0.009145665913820267,0.3029794991016388,0.04305363446474075,0.7705422043800354,0.032502319663763046,-0.7039920091629028,0.03217985853552818,0.5112036466598511,0.053410861641168594,0.7039898633956909,0.032179735600948334,0.0,0.0,1.0,0.0
C0003667,0.05066799744963646,0.012835676781833172,0.07870800048112869,0.01403049472719431,0.07053500413894653,0.02342141605913639,0.3327390253543854,0.028384419158101082,0.6504724025726318,0.11327148228883743,-0.6157546043395996,0.0761888325214386,0.47778379917144775,0.09157747775316238,0.6157530546188354,0.07618867605924606,0.0,0.0,1.0,0.0
C0003668,0.053575001657009125,0.016483405604958534,0.08147649466991425,0.017500298097729683,0.07472100108861923,0.033447299152612686,0.33780601620674133,0.05574711412191391,0.6285397410392761,0.18867266178131104,-0.6005152463912964,0.12478141486644745,0.47780120372772217,0.164907768368721,0.6005138158798218,0.12478122115135193,0.0,0.0,1.0,0.0
C0003669,0.0610245019197464,0.023430418223142624,0.0907294973731041,0.0261137243360281,0.09143099933862686,0.050882142037153244,0.3412404954433441,0.05668313056230545,0.5752297043800354,0.24030601978302002,-0.5696325898170471,0.1541493535041809,0.44680091738700867,0.20281048119068146,0.5696313381195068,0.15414905548095703,0.0,0.0,1.0,0.0
C0003670,0.08037649840116501,0.0246913842856884,0.11221599578857422,0.029021523892879486,0.13608799874782562,0.049707695841789246,0.29261550307273865,0.04123151674866676,0.36996251344680786,0.22125555574893951,-0.44132286310195923,0.15403155982494354,0.26805970072746277,0.16913846135139465,0.4413217604160309,0.1540312021970749,0.0,0.0,1.0,0.0
C0003671,0.04658150672912598,0.013440713286399841,0.07397499680519104,0.015629585832357407,0.06446699798107147,0.026679376140236855,0.33467745780944824,0.03917226940393448,0.6743484735488892,0.1438734382390976,-0.6331390142440796,0.09993874281644821,0.4942269027233124,0.11784674227237701,0.6331373453140259,0.09993855655193329,0.0,0.0,1.0,0.0
C0003672,0.06660500168800354,0.023620963096618652,0.0928339958190918,0.029919125139713287,0.11758549511432648,0.051310960203409195,0.2407114952802658,0.044061921536922455,0.36090412735939026,0.2407652884721756,-0.444975882768631,0.1598728597164154,0.2229112833738327,0.15718835592269897,0.44497454166412354,0.15987233817577362,0.0,0.0,1.0,0.0
C0003673,0.06808499246835709,0.019566435366868973,0.0974780023097992,0.018121255561709404,0.11934450268745422,0.040012385696172714,0.3020060062408447,0.06548896431922913,0.4235779643058777,0.19348451495170593,-0.4989662170410156,0.11567862331867218,0.3067435920238495,0.1628909707069397,0.49896490573883057,0.11567848175764084,0.24,0.0,0.76,0.0
C0003674,0.07827500253915787,0.005641482770442963,0.10862800478935242,0.006799239665269852,0.1508610099554062,0.006135354284197092,0.2137569934129715,0.011381673626601696,0.17208881676197052,0.02591150440275669,-0.3260461091995239,0.027704035863280296,0.102635957300663,0.01744353212416172,0.32604503631591797,0.02770395763218403,0.0,0.0,1.0,0.0
C0003675,0.09312449395656586,0.02524377964437008,0.12786799669265747,0.028661608695983887,0.15520700812339783,0.025313392281532288,0.26579150557518005,0.0551598034799099,0.2573416829109192,0.06784427165985107,-0.35073891282081604,0.04308674484491348,0.18499019742012024,0.06606312096118927,0.350737988948822,0.04308662563562393,0.46,0.0,0.54,0.0
C0003676,0.08854950219392776,0.011625821702182293,0.12284500151872635,0.014056851156055927,0.15980499982833862,0.020652230829000473,0.23367799818515778,0.03135761246085167,0.18649102747440338,0.07298191636800766,-0.3089721202850342,0.05461627244949341,0.12146101146936417,0.05590515956282616,0.30897122621536255,0.05461615324020386,0.03,0.0,0.97,0.0
C0003677,0.08252449333667755,0.009719436056911945,0.11052799969911575,0.01300934236496687,0.1461234986782074,0.01897640898823738,0.21526999771595,0.01953241229057312,0.19284996390342712,0.04666668549180031,-0.32230639457702637,0.03442927077412605,0.11820030212402344,0.03026033565402031,0.3223054111003876,0.03442913666367531,0.0,0.0,1.0,0.0
C0003678,0.08338100463151932,0.006201995071023703,0.11012350022792816,0.00936660636216402,0.140718013048172,0.013682336546480656,0.21592599153518677,0.01937451772391796,0.21035073697566986,0.06417377293109894,-0.3234703838825226,0.046535998582839966,0.13194063305854797,0.04694794490933418,0.323469340801239,0.046535883098840714,0.0,0.0,1.0,0.0
C0003679,0.06404300034046173,0.01540386863052845,0.08907250314950943,0.017505433410406113,0.09956550598144531,0.035323597490787506,0.28668302297592163,0.07628244906663895,0.46120163798332214,0.22680184245109558,-0.5011364221572876,0.16196812689304352,0.3358875513076782,0.19922079145908356,0.5011351108551025,0.1619679033756256,0.0,0.0,1.0,0.0
C0003680,0.04254850000143051,0.0056465803645551205,0.0624844990670681,0.00699474336579442,0.04982050508260727,0.011009064503014088,0.37950900197029114,0.04483199492096901,0.7635369896888733,0.06502235680818558,-0.7135009169578552,0.05076759681105614,0.6054396033287048,0.09072548896074295,0.7134992480278015,0.05076758936047554,0.0,0.0,1.0,0.0
C0003681,0.06439299881458282,0.015453319065272808,0.0841980054974556,0.015274645760655403,0.09079200029373169,0.026643890887498856,0.2525569796562195,0.06238289549946785,0.45448997616767883,0.17880089581012726,-0.48310720920562744,0.12605366110801697,0.3076431155204773,0.14932221174240112,0.48310577869415283,0.12605348229408264,0.49,0.0,0.5,0.010000000000000009
C0003682,0.05385599657893181,0.009621947072446346,0.07460300624370575,0.009216533973813057,0.07366300374269485,0.028685886412858963,0.2904660105705261,0.04230748116970062,0.5922766327857971,0.1580812931060791,-0.5854765772819519,0.07671801745891571,0.4151607155799866,0.1293705850839615,0.5854749083518982,0.07671791315078735,0.1,0.0,0.9,0.0
C0003683,0.06287451088428497,0.019899284467101097,0.08556949347257614,0.018871041014790535,0.08061499893665314,0.025992466136813164,0.29759547114372253,0.03149612247943878,0.5757198929786682,0.12427722662687302,-0.5522640347480774,0.09490639716386795,0.41374871134757996,0.08932021260261536,0.5522626638412476,0.09490617364645004,0.05,0.0,0.87,0.07999999999999996
C0003684,0.07077299803495407,0.026280000805854797,0.08783749490976334,0.02561173588037491,0.07996349781751633,0.029945198446512222,0.22687900066375732,0.04289068281650543,0.47703269124031067,0.1727314442396164,-0.4375312030315399,0.1478663831949234,0.3073864281177521,0.10909529775381088,0.4375298321247101,0.14786596596240997,0.36,0.0,0.52,0.12
C0003685,0.048385996371507645,0.011238299310207367,0.06557150185108185,0.013803877867758274,0.058646008372306824,0.018355635926127434,0.24188050627708435,0.04653196409344673,0.6033757925033569,0.1315179169178009,-0.5669263005256653,0.09684640169143677,0.37136009335517883,0.10593989491462708,0.5669244527816772,0.09684619307518005,0.15,0.0,0.83,0.020000000000000018
C0003686,0.05393100157380104,0.016270548105239868,0.06904399394989014,0.016718296334147453,0.06923000514507294,0.02337990701198578,0.21623501181602478,0.048147186636924744,0.5004715323448181,0.1939813643693924,-0.5001506209373474,0.15723825991153717,0.29692962765693665,0.13087978959083557,0.5001488924026489,0.15723787248134613,0.39,0.0,0.61,0.0
C0003687,0.03925199806690216,0.013602943159639835,0.05405700206756592,0.01967955008149147,0.051332999020814896,0.034140124917030334,0.23973000049591064,0.020003195852041245,0.666739284992218,0.16088029742240906,-0.6381563544273376,0.09680391848087311,0.38265880942344666,0.08915027976036072,0.6381540894508362,0.09680348634719849,0.0,0.0,1.0,0.0
C0003688,0.06462400406599045,0.014217587187886238,0.09193599969148636,0.02106402814388275,0.12139099836349487,0.040505196899175644,0.258217990398407,0.024281511083245277,0.37040290236473083,0.19009822607040405,-0.47503265738487244,0.11655595153570175,0.23777510225772858,0.13322758674621582,0.475031316280365,0.1165556088089943,0.0,0.0,1.0,0.0
C0003689,0.08277500420808792,0.005208001472055912,0.11593599617481232,0.005940244998782873,0.16204600036144257,0.010414522141218185,0.2378309965133667,0.015659742057323456,0.18909116089344025,0.047839127480983734,-0.3436008393764496,0.03905035927891731,0.11929791420698166,0.03154285252094269,0.3435998558998108,0.039050277322530746,0.0,0.0,1.0,0.0
C0003690,0.08469599485397339,0.005544202867895365,0.11512698978185654,0.006036387290805578,0.15865400433540344,0.013943136669695377,0.2239680141210556,0.009958863258361816,0.17188918590545654,0.03779836371541023,-0.3210239112377167,0.01962216943502426,0.10675924271345139,0.02415340580046177,0.32102295756340027,0.019622111693024635,0.0,0.0,1.0,0.0
C0003691,0.07943699508905411,0.008420565165579319,0.10768099874258041,0.007332198321819305,0.14042000472545624,0.01622658409178257,0.2271840125322342,0.022422879934310913,0.23502369225025177,0.08709941059350967,-0.35433855652809143,0.05779605358839035,0.14848209917545319,0.061426032334566116,0.35433751344680786,0.0577959343791008,0.0,0.0,1.0,0.0
C0003692,0.0797400027513504,0.003956387285143137,0.11074099689722061,0.004820644855499268,0.15657998621463776,0.009628644213080406,0.2291399985551834,0.012153632938861847,0.18825338780879974,0.026187147945165634,-0.3479688763618469,0.02150094322860241,0.11581651866436005,0.018226830288767815,0.3479677140712738,0.021500902250409126,0.0,0.0,1.0,0.0
C0003693,0.0855570062994957,0.011296647600829601,0.11697699874639511,0.015066245570778847,0.15943199396133423,0.02666538953781128,0.2333040088415146,0.015683628618717194,0.1927116960287094,0.08410704880952835,-0.3335290849208832,0.05931071564555168,0.12178686261177063,0.052053190767765045,0.3335281014442444,0.05931051820516586,0.0,0.0,1.0,0.0
C0003694,0.08556550741195679,0.011418644338846207,0.11761699616909027,0.013670055195689201,0.15237300097942352,0.021468596532940865,0.2385445088148117,0.01084804255515337,0.22344139218330383,0.08303599059581757,-0.340714693069458,0.061348702758550644,0.1446247696876526,0.053359899669885635,0.3407137393951416,0.06134850159287453,0.0,0.0,1.0,0.0
C0003695,0.06134900078177452,0.02394992858171463,0.08322900533676147,0.031135592609643936,0.10346399992704391,0.051596689969301224,0.24624601006507874,0.029002049937844276,0.42763882875442505,0.2599543333053589,-0.4979192614555359,0.17774328589439392,0.2660176157951355,0.16276472806930542,0.49791768193244934,0.17774268984794617,0.0,0.0,1.0,0.0
C0003696,0.026382997632026672,0.0036980819422751665,0.038019001483917236,0.0040668644942343235,0.025134501978754997,0.0027409368194639683,0.247050479054451,0.026518067345023155,0.8134770393371582,0.027623390778899193,-0.7314207553863525,0.034165602177381516,0.46140360832214355,0.046574242413043976,0.7314181327819824,0.03416560962796211,0.0,0.0,1.0,0.0
C0003697,0.027377000078558922,0.0031287092715501785,0.039996497333049774,0.003974709194153547,0.026191499084234238,0.002586242975667119,0.2666494846343994,0.03372957557439804,0.8188412189483643,0.027095621451735497,-0.7369025349617004,0.03130010887980461,0.49209776520729065,0.057759109884500504,0.7369001507759094,0.03130017966032028,0.0,0.0,1.0,0.0
C0003698,0.02958199940621853,0.002274011028930545,0.043137501925230026,0.003106117947027087,0.029695499688386917,0.0023987297900021076,0.229776993393898,0.014301150105893612,0.7707396745681763,0.018107961863279343,-0.6834915280342102,0.02089916169643402,0.4215695261955261,0.026309292763471603,0.6834889054298401,0.020899130031466484,0.0,0.0,1.0,0.0
C0003699,0.03307050094008446,0.0038348021917045116,0.044450998306274414,0.003828211221843958,0.02996699884533882,0.0028737017419189215,0.2453330010175705,0.0200445968657732,0.7814623117446899,0.02356332167983055,-0.6925288438796997,0.024070193991065025,0.4574838876724243,0.04196799173951149,0.6925264596939087,0.02407018281519413,0.0,0.0,1.0,0.0
C0003700,0.040696002542972565,0.012674514204263687,0.058991000056266785,0.017276475206017494,0.0499659962952137,0.02788732945919037,0.276606023311615,0.03756450116634369,0.6989126801490784,0.14010722935199738,-0.6473479270935059,0.09267391264438629,0.449766606092453,0.10721455514431,0.6473459601402283,0.09267366677522659,0.01,0.0,0.98,0.010000000000000009
C0003701,0.07306099683046341,0.021604688838124275,0.09244100749492645,0.024902034550905228,0.10075750201940536,0.03570181131362915,0.2362235188484192,0.045938558876514435,0.4064148962497711,0.15032267570495605,-0.43566006422042847,0.11606582254171371,0.2621534764766693,0.1006322130560875,0.43565863370895386,0.11606549471616745,0.34,0.0,0.55,0.10999999999999988
C0003702,0.0707160010933876,0.021568967029452324,0.08714448660612106,0.021806791424751282,0.09210250526666641,0.028293484821915627,0.21317949891090393,0.03403715789318085,0.40142178535461426,0.13941463828086853,-0.42022988200187683,0.11338276416063309,0.2446977198123932,0.08226848393678665,0.420228511095047,0.11338237673044205,0.66,0.0,0.34,0.0
C0003703,0.06536150723695755,0.015905098989605904,0.08387000113725662,0.015628285706043243,0.08246400207281113,0.02206958271563053,0.21515299379825592,0.036320578306913376,0.4445289373397827,0.13354764878749847,-0.4338807165622711,0.10976243019104004,0.27102479338645935,0.08758363872766495,0.43387919664382935,0.10976210981607437,0.35,0.0,0.65,0.0
C0003704,0.07384449988603592,0.01668328419327736,0.08858899027109146,0.01692810282111168,0.08914650231599808,0.020738093182444572,0.16195449233055115,0.028932733461260796,0.28888991475105286,0.13682231307029724,-0.2895783483982086,0.11440114676952362,0.15722210705280304,0.0745755136013031,0.2895771265029907,0.1144007220864296,0.87,0.0,0.13,0.0
C0003705,0.08518600463867188,0.019720187410712242,0.10010800510644913,0.02047104761004448,0.10080348700284958,0.024400465190410614,0.20348051190376282,0.046101853251457214,0.33208203315734863,0.1165875643491745,-0.3335097134113312,0.09892374277114868,0.21637380123138428,0.08514668047428131,0.33350861072540283,0.09892349690198898,0.79,0.0,0.21,0.0
C0003706,0.07369199395179749,0.016872843727469444,0.09225799888372421,0.016390448436141014,0.09110549837350845,0.020437592640519142,0.24551451206207275,0.0447213388979435,0.45291343331336975,0.12404090911149979,-0.446760356426239,0.10744763165712357,0.30795466899871826,0.09374957531690598,0.4467589855194092,0.10744739323854446,0.38,0.0,0.62,0.0
C0003707,0.06720099598169327,0.02851724810898304,0.08393099904060364,0.026870744302868843,0.07842399924993515,0.028372805565595627,0.241394504904747,0.03880743309855461,0.5125522613525391,0.14235523343086243,-0.48629334568977356,0.12403040379285812,0.33443859219551086,0.09076984226703644,0.486291766166687,0.12403001636266708,0.23,0.0,0.77,0.0
C0003708,0.03374650329351425,0.010886999778449535,0.047898005694150925,0.01342254038900137,0.03558550029993057,0.016037024557590485,0.25949347019195557,0.02880563959479332,0.7615681290626526,0.08637253195047379,-0.6891863942146301,0.06969968974590302,0.4585057497024536,0.060941506177186966,0.6891841888427734,0.06969946622848511,0.0,0.0,1.0,0.0
C0003709,0.03315949812531471,0.002295764395967126,0.048124998807907104,0.0034467631485313177,0.03305399790406227,0.002432197332382202,0.26708048582077026,0.0401831790804863,0.7762326002120972,0.03044399432837963,-0.6909878253936768,0.0330219641327858,0.47882530093193054,0.06631477922201157,0.6909857392311096,0.03302209451794624,0.0,0.0,1.0,0.0
C0003710,0.03362349793314934,0.005374492611736059,0.05249100178480148,0.012153337709605694,0.032722000032663345,0.006721065379679203,0.29986947774887085,0.05192070081830025,0.8019556403160095,0.029445644468069077,-0.7021136283874512,0.036184024065732956,0.5338823199272156,0.07656318694353104,0.7021116018295288,0.03618398308753967,0.0,0.0,1.0,0.0
C0003711,0.04982549697160721,0.022658728063106537,0.07284500449895859,0.028481055051088333,0.07363200187683105,0.04830993711948395,0.28196248412132263,0.03457304835319519,0.6035568118095398,0.22008277475833893,-0.5929580926895142,0.14259253442287445,0.39604100584983826,0.14962106943130493,0.5929563045501709,0.14259207248687744,0.0,0.0,1.0,0.0
C0003712,0.045872997492551804,0.01330036111176014,0.07085949927568436,0.018534686416387558,0.06643900275230408,0.027491457760334015,0.2908895015716553,0.028190694749355316,0.6369442939758301,0.12766115367412567,-0.6115260124206543,0.08422108739614487,0.41980239748954773,0.0808107778429985,0.611524224281311,0.0842207670211792,0.0,0.0,0.97,0.030000000000000027
C0003713,0.05603049695491791,0.01989872008562088,0.07919349521398544,0.02494197152554989,0.08584949374198914,0.042031046003103256,0.2613835036754608,0.03820851445198059,0.5158985257148743,0.2262032926082611,-0.5340340733528137,0.14867208898067474,0.3314981758594513,0.14699876308441162,0.5340324640274048,0.14867161214351654,0.0,0.0,1.0,0.0
C0003714,0.06956300139427185,0.019366513937711716,0.09588198363780975,0.02267928048968315,0.11379949748516083,0.03751637041568756,0.244764506816864,0.044291164726018906,0.3635879158973694,0.21175993978977203,-0.42897745966911316,0.15109698474407196,0.23710612952709198,0.14824770390987396,0.4289761781692505,0.15109661221504211,0.02,0.0,0.98,0.0
C0003715,0.074583999812603,0.011048913933336735,0.1031850129365921,0.01431267336010933,0.13153602182865143,0.023378966376185417,0.21316403150558472,0.00870347861200571,0.2428768277168274,0.10211626440286636,-0.35007616877555847,0.07150894403457642,0.14364629983901978,0.0544733963906765,0.35007503628730774,0.07150864601135254,0.0,0.0,1.0,0.0
C0003716,0.0469370000064373,0.013836711645126343,0.07160850614309311,0.016544150188565254,0.06330249458551407,0.030513864010572433,0.31604650616645813,0.06815721094608307,0.6532426476478577,0.18237867951393127,-0.6168546080589294,0.12360583245754242,0.4715191721916199,0.1681750863790512,0.6168529987335205,0.12360568344593048,0.0,0.0,1.0,0.0
C0003717,0.042155005037784576,0.00916249305009842,0.07196149975061417,0.01154427882283926,0.05397149920463562,0.023223647847771645,0.38074803352355957,0.047885555773973465,0.7488389015197754,0.11154939234256744,-0.6789427995681763,0.06004922091960907,0.5904660224914551,0.12003696709871292,0.6789412498474121,0.06004917249083519,0.0,0.0,1.0,0.0
C0003718,0.047710999846458435,0.008984440937638283,0.07127900421619415,0.012191523797810078,0.07226599007844925,0.01941704750061035,0.2565770149230957,0.051557790488004684,0.5559226870536804,0.11054811626672745,-0.55776447057724,0.08097760379314423,0.34396106004714966,0.09162905067205429,0.5577627420425415,0.08097749203443527,0.13,0.0,0.87,0.0
C0003719,0.07420600205659866,0.02341635897755623,0.08895499259233475,0.022688955068588257,0.10344800353050232,0.022562336176633835,0.17331551015377045,0.04011594504117966,0.24851572513580322,0.0976027399301529,-0.32023513317108154,0.08466929197311401,0.14069589972496033,0.07096287608146667,0.32023385167121887,0.08466901630163193,0.97,0.0,0.03,0.0
C0003720,0.07342399656772614,0.01617254875600338,0.0895879864692688,0.01694977842271328,0.10677200555801392,0.020101826637983322,0.1727985143661499,0.0362585224211216,0.22884723544120789,0.12778086960315704,-0.3092052638530731,0.1186324954032898,0.12999820709228516,0.07935772091150284,0.3092040717601776,0.11863212287425995,0.96,0.0,0.04,0.0
C0003721,0.0676255002617836,0.014457532204687595,0.08498100936412811,0.01724007911980152,0.10789952427148819,0.023404201492667198,0.16746750473976135,0.049660682678222656,0.2037307173013687,0.13589327037334442,-0.3131292462348938,0.11127378791570663,0.11284308135509491,0.09280167520046234,0.31312796473503113,0.11127346009016037,0.94,0.0,0.06,0.0
C0003722,0.04505100101232529,0.014289393089711666,0.05846700817346573,0.016469426453113556,0.05515149608254433,0.027324963361024857,0.18675199151039124,0.08178485929965973,0.4964846670627594,0.23735453188419342,-0.46949347853660583,0.19238385558128357,0.272390753030777,0.17425160109996796,0.469491571187973,0.19238342344760895,0.24,0.04,0.72,0.0
C0003723,0.045189499855041504,0.012053868733346462,0.06086049601435661,0.012744948267936707,0.05512600019574165,0.025104602798819542,0.2936200201511383,0.05893370881676674,0.6717853546142578,0.16714045405387878,-0.6443023681640625,0.10869278013706207,0.4647081792354584,0.15171925723552704,0.6443004608154297,0.10869265347719193,0.05,0.0,0.95,0.0
C0003724,0.03342650085687637,0.0020535998046398163,0.0478380024433136,0.0026287175714969635,0.0318480022251606,0.002452131127938628,0.3130985200405121,0.023444296792149544,0.8146193027496338,0.01784205250442028,-0.7341101765632629,0.018251363188028336,0.5603649020195007,0.03748256713151932,0.7341081500053406,0.01825140044093132,0.0,0.0,1.0,0.0
C0003725,0.054417502135038376,0.02001960389316082,0.0696759968996048,0.021128639578819275,0.06783699244260788,0.035444848239421844,0.27331799268722534,0.057877153158187866,0.5948213338851929,0.20984621345996857,-0.5818705558776855,0.14431317150592804,0.40557166934013367,0.16751395165920258,0.5818688273429871,0.14431288838386536,0.27,0.0,0.73,0.0
C0003726,0.07729300111532211,0.021790675818920135,0.09146900475025177,0.0217438917607069,0.10052900016307831,0.025056341663002968,0.19273701310157776,0.0414813868701458,0.30831530690193176,0.16152353584766388,-0.3486141562461853,0.1492290198802948,0.1862768679857254,0.10510815680027008,0.3486129641532898,0.14922857284545898,0.76,0.0,0.24,0.0
C0003727,0.05670049786567688,0.01613677851855755,0.07064449787139893,0.017591601237654686,0.06837949901819229,0.021753298118710518,0.20105350017547607,0.05193920433521271,0.48106902837753296,0.15153490006923676,-0.4671538174152374,0.12682659924030304,0.2753814458847046,0.11036831885576248,0.46715202927589417,0.12682631611824036,0.33,0.0,0.67,0.0
C0003728,0.05372900515794754,0.018638089299201965,0.06884999573230743,0.021447565406560898,0.06413649767637253,0.02552044950425625,0.2244330197572708,0.05345793813467026,0.5481665134429932,0.16632865369319916,-0.5219258069992065,0.14113664627075195,0.32885098457336426,0.12297673523426056,0.5219239592552185,0.1411362588405609,0.34,0.0,0.65,0.010000000000000009
C0003729,0.06042250245809555,0.016556404531002045,0.07618499547243118,0.017353734001517296,0.07846049964427948,0.0240242388099432,0.20528900623321533,0.05457630380988121,0.4315452575683594,0.17596986889839172,-0.44249972701072693,0.13815250992774963,0.25639286637306213,0.1281736195087433,0.442498117685318,0.13815221190452576,0.63,0.0,0.37,0.0
C0003730,0.05131950229406357,0.010219739750027657,0.06575200706720352,0.012620756402611732,0.07280100136995316,0.025474805384874344,0.1969740241765976,0.04528424143791199,0.45382750034332275,0.1748330444097519,-0.4873213469982147,0.11304949969053268,0.2512425184249878,0.11941783130168915,0.4873194396495819,0.11304926127195358,0.56,0.0,0.44,0.0
C0003731,0.0648375004529953,0.021152304485440254,0.07948700338602066,0.02231431007385254,0.07891549915075302,0.028201911598443985,0.22019250690937042,0.07309729605913162,0.4499497711658478,0.19628675282001495,-0.44738349318504333,0.16053839027881622,0.28631097078323364,0.161530002951622,0.4473818838596344,0.16053806245326996,0.53,0.0,0.47,0.0
C0003732,0.0779695063829422,0.042433034628629684,0.09525049477815628,0.041459668427705765,0.09357599914073944,0.05057326704263687,0.2655104994773865,0.08913572132587433,0.45321065187454224,0.2866913676261902,-0.445219486951828,0.23944906890392303,0.3339557647705078,0.2341129332780838,0.4452182650566101,0.23944857716560364,0.44,0.0,0.56,0.0
C0003733,0.0881044864654541,0.03664926439523697,0.10258949548006058,0.03164134919643402,0.09852998703718185,0.03554964438080788,0.209477499127388,0.06378717720508575,0.33991530537605286,0.2425863891839981,-0.32141995429992676,0.2220318764448166,0.22695927321910858,0.17021967470645905,0.3214189112186432,0.22203126549720764,0.66,0.0,0.34,0.0
C0003734,0.09611400961875916,0.04155626893043518,0.10901501029729843,0.04058835282921791,0.10837399214506149,0.04286276176571846,0.1741040050983429,0.04409195855259895,0.24465419352054596,0.14461210370063782,-0.23875831067562103,0.12602081894874573,0.14467599987983704,0.0888201966881752,0.2387574017047882,0.12602035701274872,0.93,0.0,0.07,0.0
