cell_id,B2_mean,B2_std,B3_mean,B3_std,B4_mean,B4_std,B8_mean,B8_std,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,EVI_mean,EVI_std,GNDVI_mean,GNDVI_std,comp_built_up,comp_water,comp_vegetation,comp_other
C0004956,0.08512149751186371,0.012017656117677689,0.10533001273870468,0.011753656901419163,0.11821600794792175,0.012512944638729095,0.20745551586151123,0.032941073179244995,0.2680293321609497,0.09319233149290085,-0.32117873430252075,0.07923102378845215,0.17307037115097046,0.06765598058700562,0.3211776614189148,0.07923084497451782,0.0,0.0,1.0,0.0
C0004957,0.06253800541162491,0.01124634686857462,0.08368699997663498,0.012694092467427254,0.09787900000810623,0.01678326725959778,0.21474798023700714,0.03365937992930412,0.36846810579299927,0.11803863942623138,-0.43401631712913513,0.09349020570516586,0.21826128661632538,0.07871619611978531,0.43401476740837097,0.09348995983600616,0.0,0.0,1.0,0.0
C0004958,0.056114502251148224,0.009791085496544838,0.07791300117969513,0.008433885872364044,0.0828305035829544,0.02103447914123535,0.24109849333763123,0.06117723882198334,0.46977558732032776,0.16756804287433624,-0.49551528692245483,0.1016741394996643,0.2997404932975769,0.143905371427536,0.4955136477947235,0.10167405009269714,0.0,0.0,1.0,0.0
C0004959,0.04739999771118164,0.005047152750194073,0.07553400099277496,0.006166363600641489,0.06373050063848495,0.011824223212897778,0.3072604835033417,0.052309971302747726,0.6464393138885498,0.09911646693944931,-0.599275529384613,0.05262914299964905,0.4548918604850769,0.10948421061038971,0.5992740392684937,0.05262918770313263,0.0,0.0,1.0,0.0
C0004960,0.0550449974834919,0.009502440690994263,0.08274050056934357,0.011573773808777332,0.07923150062561035,0.018486017361283302,0.2947404980659485,0.04597506672143936,0.5691727995872498,0.11624937504529953,-0.5556395053863525,0.07877887785434723,0.3965202271938324,0.1067860946059227,0.5556380152702332,0.07877877354621887,0.0,0.0,1.0,0.0
C0004961,0.06181100010871887,0.01184031367301941,0.08303949981927872,0.015037753619253635,0.09468450397253036,0.024594886228442192,0.24043399095535278,0.04770437255501747,0.42786478996276855,0.15262755751609802,-0.4790782928466797,0.10032762587070465,0.2733410894870758,0.12115556746721268,0.4790768027305603,0.10032741725444794,0.0,0.0,1.0,0.0
C0004962,0.05885050445795059,0.010000736452639103,0.07865899801254272,0.014222820289433002,0.08226700872182846,0.028773233294487,0.2866629958152771,0.09573692828416824,0.5231224298477173,0.20244909822940826,-0.5444053411483765,0.1288737803697586,0.38428428769111633,0.21887503564357758,0.5444037318229675,0.12887369096279144,0.0,0.0,1.0,0.0
C0004963,0.05837000533938408,0.007754769176244736,0.07957399636507034,0.009317873977124691,0.09277549386024475,0.02079770900309086,0.22674350440502167,0.07219848781824112,0.39463892579078674,0.17378437519073486,-0.45818787813186646,0.11708645522594452,0.24971485137939453,0.1645045131444931,0.45818641781806946,0.11708634346723557,0.0,0.0,1.0,0.0
C0004964,0.060396499931812286,0.0069710873067379,0.08522950112819672,0.010347752831876278,0.10645000636577606,0.016199737787246704,0.20707200467586517,0.036013662815093994,0.31536856293678284,0.11061885207891464,-0.41197314858436584,0.06374340504407883,0.18162918090820312,0.08019083738327026,0.41197165846824646,0.06374329328536987,0.0,0.0,1.0,0.0
C0004965,0.06113499775528908,0.010588216595351696,0.08421900123357773,0.013855676166713238,0.10509099811315536,0.021766381338238716,0.22502653300762177,0.048636544495821,0.3527587950229645,0.14597547054290771,-0.4453083872795105,0.09759361296892166,0.21497268974781036,0.10922466218471527,0.4453069269657135,0.09759345650672913,0.0,0.0,1.0,0.0
C0004966,0.055560994893312454,0.010876717045903206,0.0760510042309761,0.01300966925919056,0.10122700780630112,0.01834270916879177,0.16802598536014557,0.030980974435806274,0.24444511532783508,0.09718148410320282,-0.37373653054237366,0.05985243245959282,0.12377368658781052,0.06376855075359344,0.3737349808216095,0.05985229089856148,0.0,0.0,1.0,0.0
C0004967,0.05333400145173073,0.0062233624048531055,0.07002149522304535,0.006279368419200182,0.10039398819208145,0.00899522751569748,0.14631450176239014,0.011006868444383144,0.1867004632949829,0.012297931127250195,-0.3530798852443695,0.016229433938860893,0.08508305251598358,0.005239807069301605,0.35307827591896057,0.016229314729571342,0.0,0.0,1.0,0.0
C0004968,0.04676199331879616,0.012899130582809448,0.0695980042219162,0.012636661529541016,0.07350999861955643,0.033263884484767914,0.2738789916038513,0.08974528312683105,0.5342944860458374,0.27227357029914856,-0.5584163069725037,0.1652623862028122,0.36982494592666626,0.22627779841423035,0.5584146976470947,0.16526225209236145,0.0,0.0,1.0,0.0
C0004969,0.03397900238633156,0.007894027046859264,0.05611550435423851,0.01238822191953659,0.03838000446557999,0.013758811168372631,0.37902748584747314,0.045386530458927155,0.81489098072052,0.06767597794532776,-0.7409536838531494,0.05725261941552162,0.6279153227806091,0.08354946225881577,0.7409520149230957,0.05725250765681267,0.0,0.0,1.0,0.0
C0004970,0.051384493708610535,0.01912846788764,0.06865649670362473,0.01921403966844082,0.06557600200176239,0.024962829425930977,0.2507084906101227,0.07917158305644989,0.5599331855773926,0.19506391882896423,-0.5467965602874756,0.15924271941184998,0.35950401425361633,0.16338331997394562,0.5467947125434875,0.1592424213886261,0.55,0.0,0.45,0.0
C0004971,0.05887550488114357,0.027069643139839172,0.08297649025917053,0.024911319836974144,0.07215850055217743,0.03082963079214096,0.2903495132923126,0.07704226672649384,0.5858607292175293,0.18128256499767303,-0.5414749979972839,0.1381729245185852,0.41769739985466003,0.1568373739719391,0.5414735078811646,0.1381727010011673,0.27,0.0,0.73,0.0
C0004972,0.10511898994445801,0.05604715645313263,0.13111001253128052,0.06182186305522919,0.14030098915100098,0.07703021913766861,0.2784985303878784,0.053154055029153824,0.36531883478164673,0.21647676825523376,-0.3832348585128784,0.16825638711452484,0.26302075386047363,0.1401904672384262,0.3832338750362396,0.16825585067272186,0.85,0.0,0.15,0.0
C0004973,0.0809905081987381,0.03156161680817604,0.09787800908088684,0.03291749209165573,0.10468351095914841,0.03905821964144707,0.21487049758434296,0.04693012684583664,0.34974291920661926,0.1580396443605423,-0.37665894627571106,0.1313742995262146,0.22275304794311523,0.10764632374048233,0.3766576647758484,0.13137388229370117,0.88,0.0,0.12,0.0
C0004974,0.04385799914598465,0.013055969029664993,0.061791494488716125,0.014511127956211567,0.05418650805950165,0.02336438186466694,0.2835550010204315,0.06485798209905624,0.6648448705673218,0.1654859036207199,-0.6287443041801453,0.11714337021112442,0.4459439516067505,0.14730794727802277,0.6287424564361572,0.11714322119951248,0.16,0.0,0.84,0.0
C0004975,0.06368150562047958,0.014590648002922535,0.0767275020480156,0.01339802611619234,0.0782184898853302,0.018006036058068275,0.19745102524757385,0.049711547791957855,0.4162476062774658,0.15628208220005035,-0.42427676916122437,0.12691326439380646,0.24688178300857544,0.1120406836271286,0.4242752492427826,0.12691299617290497,0.86,0.0,0.14,0.0
C0004976,0.06574150174856186,0.015129880048334599,0.08171200007200241,0.015202425420284271,0.08478648960590363,0.023729577660560608,0.21612751483917236,0.05169594660401344,0.4253777265548706,0.15468768775463104,-0.43748462200164795,0.12515775859355927,0.2635253965854645,0.11186833679676056,0.4374831020832062,0.12515747547149658,0.7,0.0,0.3,0.0
C0004977,0.05519400164484978,0.017908908426761627,0.07379049807786942,0.016243448480963707,0.07098599523305893,0.023483524098992348,0.262004017829895,0.06451945751905441,0.5540720224380493,0.1778530776500702,-0.5425332188606262,0.1396210789680481,0.3696252703666687,0.14961306750774384,0.5425316095352173,0.13962087035179138,0.41,0.0,0.59,0.0
C0004978,0.0672530010342598,0.013995752669870853,0.08557899296283722,0.015871359035372734,0.10193000733852386,0.021944232285022736,0.21957001090049744,0.030510371550917625,0.36811450123786926,0.09613607078790665,-0.43745750188827515,0.08692416548728943,0.2220955342054367,0.060869086533784866,0.4374561011791229,0.08692391216754913,0.61,0.0,0.39,0.0
C0004979,0.11245349794626236,0.06639415770769119,0.1333405077457428,0.06420904397964478,0.14405348896980286,0.0653194710612297,0.2484244853258133,0.05826351046562195,0.28226524591445923,0.15879642963409424,-0.31907856464385986,0.1535405069589615,0.20216497778892517,0.10031063109636307,0.31907761096954346,0.15354004502296448,0.7,0.0,0.3,0.0
C0004980,0.08272101730108261,0.030283741652965546,0.10682449489831924,0.030454568564891815,0.10954649746417999,0.04121020436286926,0.27034300565719604,0.06645748764276505,0.4119125008583069,0.21926270425319672,-0.41842785477638245,0.17980003356933594,0.3012390732765198,0.1667596846818924,0.4184267520904541,0.1797996610403061,0.64,0.0,0.35,0.010000000000000009
C0004981,0.05087500065565109,0.015314426273107529,0.08143199235200882,0.017026174813508987,0.07070449739694595,0.03975529968738556,0.34825599193573,0.07798439264297485,0.65234375,0.19420738518238068,-0.6076744794845581,0.1139342412352562,0.5036571621894836,0.19086512923240662,0.6076729893684387,0.11393412947654724,0.02,0.0,0.98,0.0
C0004982,0.03745399788022041,0.004462312441319227,0.06810600310564041,0.008320133201777935,0.043508000671863556,0.010088738054037094,0.3941759765148163,0.07414408028125763,0.7935025691986084,0.07107681781053543,-0.7000181078910828,0.04359984025359154,0.6344588994979858,0.12404674291610718,0.7000165581703186,0.04359995573759079,0.0,0.0,1.0,0.0
C0004983,0.03760949894785881,0.0047851004637777805,0.06870699673891068,0.009564251638948917,0.043737996369600296,0.010018623434007168,0.3623974919319153,0.04948876053094864,0.7830011248588562,0.05258261039853096,-0.680320680141449,0.032174449414014816,0.5916675329208374,0.07795447111129761,0.6803188920021057,0.03217440843582153,0.0,0.0,1.0,0.0
C0004984,0.0781014934182167,0.017587298527359962,0.10867448896169662,0.017742887139320374,0.1254875212907791,0.037658240646123886,0.2733844816684723,0.046863846480846405,0.3683727979660034,0.18100452423095703,-0.4232136011123657,0.11290965229272842,0.2618914842605591,0.1508718729019165,0.4232124984264374,0.11290945112705231,0.0,0.0,1.0,0.0
C0004985,0.06816050410270691,0.028703704476356506,0.0918709933757782,0.033587779849767685,0.10633300989866257,0.053577080368995667,0.27457648515701294,0.059336382895708084,0.44629397988319397,0.27452194690704346,-0.4906049966812134,0.1956394761800766,0.30772265791893005,0.19898773729801178,0.4906035363674164,0.19563895463943481,0.0,0.0,0.85,0.15000000000000002
C0004986,0.02757200039923191,0.0038372669368982315,0.04273099824786186,0.006193818990141153,0.026477498933672905,0.004825884941965342,0.3358539938926697,0.05755322799086571,0.8476815223693848,0.049876391887664795,-0.7692149877548218,0.04692425578832626,0.5970476865768433,0.0974297821521759,0.7692129015922546,0.04692438244819641,0.0,0.0,1.0,0.0
C0004987,0.041068002581596375,0.008017033338546753,0.07195699959993362,0.013317120261490345,0.04782900959253311,0.0157669298350811,0.40415099263191223,0.059434402734041214,0.7836920022964478,0.08362343162298203,-0.6944827437400818,0.06599077582359314,0.6426975727081299,0.11323237419128418,0.6944811940193176,0.06599069386720657,0.0,0.0,1.0,0.0
C0004988,0.07068750262260437,0.03376205265522003,0.10670449584722519,0.034350331872701645,0.10181349515914917,0.06436831504106522,0.36494147777557373,0.07400405406951904,0.5590737462043762,0.28086772561073303,-0.5329546928405762,0.18432655930519104,0.46545884013175964,0.25048065185546875,0.5329536199569702,0.18432624638080597,0.0,0.0,1.0,0.0
C0004989,0.09484800696372986,0.011583107523620129,0.1277725100517273,0.011136170476675034,0.15324750542640686,0.026574699208140373,0.2578510046005249,0.032570526003837585,0.2536718547344208,0.12315800040960312,-0.334089457988739,0.06281343847513199,0.1813795268535614,0.09854336827993393,0.33408859372138977,0.06281332671642303,0.0,0.0,1.0,0.0
C0004990,0.0709725022315979,0.02344420924782753,0.10323149710893631,0.031170794740319252,0.10725599527359009,0.0423024520277977,0.30937498807907104,0.06755638122558594,0.48047322034835815,0.20614539086818695,-0.49409154057502747,0.1413964480161667,0.3578943610191345,0.16925126314163208,0.4940902590751648,0.14139613509178162,0.0,0.0,1.0,0.0
C0004991,0.06506399810314178,0.008934634737670422,0.09045501053333282,0.010683512315154076,0.10179149359464645,0.01773809641599655,0.2645210027694702,0.06638794392347336,0.42784568667411804,0.14047974348068237,-0.47881749272346497,0.07623659819364548,0.2929244339466095,0.13879165053367615,0.4788159430027008,0.07623656094074249,0.0,0.0,1.0,0.0
C0004992,0.056357499212026596,0.013724619522690773,0.08119849115610123,0.014574053697288036,0.07297900319099426,0.021689167246222496,0.31311100721359253,0.04713232442736626,0.6192750930786133,0.11329904943704605,-0.5834733843803406,0.0851510763168335,0.4506092369556427,0.09644652158021927,0.5834718942642212,0.08515092730522156,0.14,0.0,0.86,0.0
C0004993,0.04935450106859207,0.010194219648838043,0.06462249904870987,0.01190489437431097,0.05044649913907051,0.017090868204832077,0.352325975894928,0.04835939407348633,0.7433494329452515,0.10356799513101578,-0.683368444442749,0.08479346334934235,0.5859306454658508,0.10918115079402924,0.6833668351173401,0.08479338139295578,0.04,0.0,0.96,0.0
C0004994,0.06533300131559372,0.012927434407174587,0.08261500298976898,0.014699943363666534,0.07814949750900269,0.02866644784808159,0.3285360336303711,0.04999864846467972,0.6091955304145813,0.15045538544654846,-0.5908632874488831,0.09348874539136887,0.4884588122367859,0.17169812321662903,0.5908617973327637,0.09348864108324051,0.01,0.0,0.99,0.0
C0004995,0.04568399488925934,0.010442678816616535,0.06710600107908249,0.012460689060389996,0.0690310075879097,0.02468639612197876,0.2866470217704773,0.0877600908279419,0.5787417888641357,0.1951444447040558,-0.5911754965782166,0.13801667094230652,0.39879950881004333,0.19356270134449005,0.5911737680435181,0.13801665604114532,0.0,0.0,1.0,0.0
C0004996,0.058226510882377625,0.01619531214237213,0.08161599934101105,0.01521415263414383,0.08664151281118393,0.02502879500389099,0.2567574679851532,0.07898073643445969,0.4658561944961548,0.19123102724552155,-0.4988346993923187,0.10661584138870239,0.317958801984787,0.181014746427536,0.4988330900669098,0.10661578923463821,0.24,0.0,0.76,0.0
C0004997,0.057497505098581314,0.018504945561289787,0.08135450631380081,0.019213400781154633,0.07453100383281708,0.029359137639403343,0.29274648427963257,0.04886176809668541,0.5893042087554932,0.1673983633518219,-0.5596635341644287,0.1113009974360466,0.41882479190826416,0.13570988178253174,0.5596619248390198,0.1113007590174675,0.32,0.0,0.68,0.0
C0004998,0.08124349266290665,0.025524742901325226,0.09608149528503418,0.02236967161297798,0.091405488550663,0.02823203057050705,0.21457399427890778,0.08228535205125809,0.36259183287620544,0.23598340153694153,-0.342545747756958,0.20545749366283417,0.25065356492996216,0.18408049643039703,0.34254464507102966,0.20545706152915955,0.85,0.0,0.15,0.0
C0004999,0.04419100284576416,0.020202822983264923,0.06807500123977661,0.024812882766127586,0.049055490642786026,0.02451113983988762,0.33625149726867676,0.05043747276067734,0.7422567009925842,0.1334078013896942,-0.6610286831855774,0.12540021538734436,0.5489274859428406,0.10889604687690735,0.6610268950462341,0.12539991736412048,0.12,0.0,0.88,0.0
C0005000,0.04537999629974365,0.015074687078595161,0.06666350364685059,0.015902802348136902,0.05619500204920769,0.015982545912265778,0.27746349573135376,0.03527573123574257,0.6620049476623535,0.09695280343294144,-0.6122682094573975,0.0858406201004982,0.432788610458374,0.0738808736205101,0.6122663021087646,0.08584035187959671,0.27,0.0,0.73,0.0
C0005001,0.06552250683307648,0.030408725142478943,0.08513100445270538,0.02613922394812107,0.08273898810148239,0.02754943072795868,0.23323051631450653,0.04603135585784912,0.4663209617137909,0.2027955800294876,-0.45496028661727905,0.19460204243659973,0.2936338484287262,0.1287718266248703,0.45495888590812683,0.19460146129131317,0.48,0.0,0.52,0.0
C0005002,0.15616948902606964,0.08599570393562317,0.1761845052242279,0.08989733457565308,0.1839810162782669,0.0992727130651474,0.2316790074110031,0.08196918666362762,0.14440245926380157,0.14984332025051117,-0.15909446775913239,0.13794615864753723,0.09964162111282349,0.090482197701931,0.159093976020813,0.13794571161270142,0.94,0.0,0.06,0.0
C0005003,0.12835949659347534,0.06599577516317368,0.14607150852680206,0.07045330852270126,0.15235500037670135,0.07651082426309586,0.2325824797153473,0.0691048875451088,0.22855928540229797,0.17292290925979614,-0.24461498856544495,0.15569815039634705,0.16624176502227783,0.11689111590385437,0.24461425840854645,0.15569767355918884,0.92,0.0,0.08,0.0
C0005004,0.12153249979019165,0.05284746363759041,0.13661248981952667,0.05190993845462799,0.13884150981903076,0.05567365139722824,0.22504951059818268,0.05852095037698746,0.24357564747333527,0.1465480774641037,-0.24960695207118988,0.13110418617725372,0.18416045606136322,0.1148422360420227,0.249606192111969,0.13110382854938507,1.0,0.0,0.0,0.0
C0005005,0.14691399037837982,0.04294445365667343,0.16263750195503235,0.04443565383553505,0.17460897564888,0.048417046666145325,0.21504449844360352,0.05040353909134865,0.10493122041225433,0.13330672681331635,-0.13868197798728943,0.12282449752092361,0.08469271659851074,0.1068054735660553,0.13868160545825958,0.12282420694828033,1.0,0.0,0.0,0.0
C0005006,0.07108499854803085,0.02535269595682621,0.08551349490880966,0.02662382274866104,0.08324749022722244,0.03296137973666191,0.24661198258399963,0.0658264085650444,0.48352301120758057,0.19611436128616333,-0.472214013338089,0.16219672560691833,0.33352792263031006,0.1611919403076172,0.4722124934196472,0.1621963381767273,0.63,0.0,0.37,0.0
C0005007,0.07833849638700485,0.02201797068119049,0.09517299383878708,0.022734785452485085,0.0933615043759346,0.031670812517404556,0.24391748011112213,0.07106640934944153,0.4259111285209656,0.2069292813539505,-0.4183501899242401,0.1622413694858551,0.3048725426197052,0.17659324407577515,0.41834890842437744,0.16224102675914764,0.67,0.0,0.33,0.0
C0005008,0.04360100254416466,0.006519532296806574,0.0691010057926178,0.010043848305940628,0.041039999574422836,0.009675402194261551,0.4063960015773773,0.06657781451940536,0.8136090636253357,0.0491805337369442,-0.7064129114151001,0.04177293926477432,0.6859474182128906,0.097027488052845,0.7064114212989807,0.041772954165935516,0.0,0.0,1.0,0.0
C0005009,0.052758995443582535,0.014775175601243973,0.07322099804878235,0.015256299637258053,0.0740169957280159,0.02522139623761177,0.2617400288581848,0.07346042990684509,0.5399695634841919,0.17324155569076538,-0.5452408790588379,0.11833221465349197,0.3549695312976837,0.15156784653663635,0.5452392101287842,0.11833208054304123,0.73,0.0,0.27,0.0
C0005010,0.05432100221514702,0.010292126797139645,0.07140900939702988,0.011757568456232548,0.07867799699306488,0.01958753913640976,0.2060459852218628,0.04570412263274193,0.43989646434783936,0.13445812463760376,-0.4760134220123291,0.09451444447040558,0.2511955201625824,0.09985346347093582,0.4760116636753082,0.09451425075531006,0.86,0.0,0.14,0.0
C0005011,0.05115000158548355,0.006917548831552267,0.06599999964237213,0.00758386543020606,0.062950000166893,0.01062367670238018,0.2543500065803528,0.041015394032001495,0.5955181121826172,0.09513407200574875,-0.5805321335792542,0.07833502441644669,0.38059765100479126,0.08145326375961304,0.5805302858352661,0.07833494246006012,0.02,0.0,0.02,0.96
C0005012,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
C0005013,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
C0005014,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
C0005015,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
C0005016,0.026138998568058014,0.0027550007216632366,0.046508997678756714,0.006070780102163553,0.02904300019145012,0.005066014360636473,0.4108870327472687,0.0219679344445467,0.8670580387115479,0.028577134013175964,-0.7956660985946655,0.03318314254283905,0.6869025230407715,0.041220638900995255,0.795664370059967,0.033183105289936066,0.0,0.0,0.5,0.5
C0005017,0.053354501724243164,0.021186990663409233,0.08379998803138733,0.025356484577059746,0.08242950588464737,0.044097524136304855,0.3678719997406006,0.06949461996555328,0.6263502240180969,0.21796667575836182,-0.6185106039047241,0.1414192020893097,0.49385836720466614,0.1937757283449173,0.6185092926025391,0.1414189636707306,0.0,0.0,1.0,0.0
C0005018,0.044447507709264755,0.011859403923153877,0.0669960007071495,0.013102074153721333,0.06545450538396835,0.024213023483753204,0.2909165024757385,0.04533709958195686,0.6252588629722595,0.15474481880664825,-0.6180079579353333,0.09708453714847565,0.4188202917575836,0.12210974842309952,0.6180062294006348,0.0970843955874443,0.0,0.0,1.0,0.0
C0005019,0.06361249089241028,0.008774669840931892,0.08462598919868469,0.011270899325609207,0.11042649298906326,0.01780318096280098,0.18721099197864532,0.017326679080724716,0.2610291540622711,0.041745126247406006,-0.37885525822639465,0.023031022399663925,0.14043255150318146,0.021106883883476257,0.37885382771492004,0.02303086407482624,0.0,0.0,1.0,0.0
C0005020,0.06377899646759033,0.0216530691832304,0.08704051375389099,0.0212517399340868,0.09559749811887741,0.03610178828239441,0.2642635107040405,0.08346374332904816,0.4405246376991272,0.2332552969455719,-0.4755164086818695,0.17268048226833344,0.3074716031551361,0.20057982206344604,0.4755150079727173,0.17268024384975433,0.14,0.0,0.86,0.0
C0005021,0.06375650316476822,0.013308907859027386,0.09354451298713684,0.014398385770618916,0.08480848371982574,0.03080321103334427,0.33115601539611816,0.10321711003780365,0.5682459473609924,0.17344684898853302,-0.5393907427787781,0.10622663050889969,0.45050808787345886,0.21265916526317596,0.5393893718719482,0.1062266007065773,0.11,0.0,0.89,0.0
C0005022,0.08212549984455109,0.01845739781856537,0.11758648604154587,0.022557107731699944,0.14112550020217896,0.0530012808740139,0.3454119861125946,0.08063117414712906,0.4128381311893463,0.20963189005851746,-0.478580504655838,0.12220229208469391,0.33669647574424744,0.21803805232048035,0.47857949137687683,0.12220214307308197,0.06,0.0,0.94,0.0
C0005023,0.07552849501371384,0.028985440731048584,0.10833798348903656,0.03815903887152672,0.14251400530338287,0.0675625205039978,0.3368770182132721,0.05522509664297104,0.41376662254333496,0.26658564805984497,-0.5075844526290894,0.17801274359226227,0.3173973858356476,0.22577671706676483,0.5075833797454834,0.17801238596439362,0.0,0.0,1.0,0.0
C0005024,0.051104508340358734,0.027736127376556396,0.07948550581932068,0.03684525564312935,0.08204551041126251,0.06439276784658432,0.38305845856666565,0.04373772814869881,0.661297619342804,0.24071401357650757,-0.6559615135192871,0.1570541113615036,0.5230451822280884,0.20298367738723755,0.6559600830078125,0.15705376863479614,0.0,0.0,1.0,0.0
C0005025,0.05824499949812889,0.018589219078421593,0.07424050569534302,0.01757405884563923,0.07274200022220612,0.02426530420780182,0.23493148386478424,0.08215310424566269,0.4899333715438843,0.21214601397514343,-0.4854320287704468,0.17275404930114746,0.3184812068939209,0.17913709580898285,0.48543044924736023,0.17275379598140717,0.77,0.0,0.23,0.0
C0005026,0.06172550097107887,0.018599694594740868,0.07559400051832199,0.017644044011831284,0.07509800046682358,0.02160114422440529,0.2066825032234192,0.05253703519701958,0.45077773928642273,0.18076620995998383,-0.44931939244270325,0.14679202437400818,0.2714269757270813,0.12642121315002441,0.4493177831172943,0.14679165184497833,0.75,0.0,0.25,0.0
C0005027,0.05873299762606621,0.02144625596702099,0.07247500121593475,0.02119269222021103,0.0720904991030693,0.0249317716807127,0.19661898910999298,0.05467095598578453,0.4508597254753113,0.181368887424469,-0.44764694571495056,0.1568080484867096,0.256152480840683,0.11749477684497833,0.4476452171802521,0.15680760145187378,0.72,0.0,0.28,0.0
C0005028,0.06579150259494781,0.018049515783786774,0.08621900528669357,0.018378403037786484,0.09181750565767288,0.02701813541352749,0.2411694973707199,0.05582171306014061,0.43851011991500854,0.16228796541690826,-0.46204400062561035,0.12230309098958969,0.28693628311157227,0.1278735101222992,0.46204257011413574,0.1223028302192688,0.82,0.0,0.18,0.0
C0005029,0.06303349137306213,0.021693577989935875,0.08051349967718124,0.021526949480175972,0.08404150605201721,0.025984514504671097,0.24275296926498413,0.062497321516275406,0.4738359749317169,0.16130395233631134,-0.4910387694835663,0.1284460574388504,0.3079550862312317,0.12812350690364838,0.49103718996047974,0.12844577431678772,0.7,0.0,0.3,0.0
C0005030,0.04867849871516228,0.02186564914882183,0.06657399982213974,0.019624218344688416,0.0648145005106926,0.03199747949838638,0.2663300037384033,0.09310457110404968,0.5777478218078613,0.23080973327159882,-0.5711283087730408,0.1659070998430252,0.3841777443885803,0.1976870447397232,0.5711266398429871,0.1659068614244461,0.3,0.0,0.7,0.0
C0005031,0.051681503653526306,0.026296552270650864,0.07131699472665787,0.027095234021544456,0.06822549551725388,0.0339067317545414,0.2904375195503235,0.09209195524454117,0.6021203398704529,0.21196962893009186,-0.5897785425186157,0.16568298637866974,0.4142816662788391,0.17747806012630463,0.5897767543792725,0.1656825989484787,0.41,0.0,0.59,0.0
C0005032,0.04940500110387802,0.022322403267025948,0.06404049694538116,0.023632511496543884,0.06792449951171875,0.03416500240564346,0.23116199672222137,0.0387871228158474,0.5524167418479919,0.207440584897995,-0.5656687617301941,0.14595966041088104,0.32492348551750183,0.12249922752380371,0.5656667947769165,0.14595915377140045,0.53,0.0,0.47,0.0
C0005033,0.020729999989271164,0.0017245723865926266,0.032284002751111984,0.002993366913869977,0.020747000351548195,0.0022197840735316277,0.21832002699375153,0.019427115097641945,0.8255941271781921,0.020367400720715523,-0.7416521310806274,0.02112027443945408,0.41554397344589233,0.034847404807806015,0.7416491508483887,0.021120287477970123,0.0,0.0,1.0,0.0
C0005034,0.02149149961769581,0.002210373990237713,0.03238200023770332,0.003346987534314394,0.02118150144815445,0.002361002843827009,0.20903249084949493,0.025316910818219185,0.8150689601898193,0.01779825985431671,-0.730577290058136,0.022586163133382797,0.39887773990631104,0.04292139783501625,0.7305741906166077,0.022586194798350334,0.0,0.0,1.0,0.0
C0005035,0.020857999101281166,0.0019076650496572256,0.0317550003528595,0.0029582977294921875,0.020501501858234406,0.002147527178749442,0.20336949825286865,0.017315272241830826,0.8162680864334106,0.018546652048826218,-0.7293809652328491,0.020894719287753105,0.3903876543045044,0.030863769352436066,0.7293779253959656,0.02089470624923706,0.0,0.0,1.0,0.0
C0005036,0.02180200256407261,0.0014446958666667342,0.03361950069665909,0.002414445159956813,0.021232500672340393,0.0017599627608433366,0.22325046360492706,0.019240112975239754,0.8256003856658936,0.016508817672729492,-0.7376490831375122,0.015101039782166481,0.42496997117996216,0.03333546221256256,0.7376461029052734,0.015101084485650063,0.0,0.0,1.0,0.0
C0005037,0.01981850154697895,0.0024690956342965364,0.03219600021839142,0.00482325442135334,0.018987499177455902,0.0030318177305161953,0.26039400696754456,0.04221976548433304,0.8621112108230591,0.02336268685758114,-0.7782328724861145,0.0256610456854105,0.49026042222976685,0.06859669834375381,0.7782301902770996,0.025661133229732513,0.0,0.0,1.0,0.0
C0005038,0.02224850095808506,0.0033911019563674927,0.035612501204013824,0.00469990074634552,0.02288150042295456,0.006532754749059677,0.2575404942035675,0.02111661806702614,0.8367335796356201,0.04292469099164009,-0.7566365599632263,0.029165253043174744,0.4774610996246338,0.04128781333565712,0.756633996963501,0.02916518971323967,0.0,0.0,1.0,0.0
C0005039,0.024591000750660896,0.006997790187597275,0.037357497960329056,0.010185802355408669,0.025116000324487686,0.009896637871861458,0.2385854870080948,0.031870003789663315,0.8107962608337402,0.0588732548058033,-0.7304628491401672,0.05177212506532669,0.44195911288261414,0.054899659007787704,0.730459988117218,0.05177190154790878,0.0,0.0,1.0,0.0
C0005040,0.020815500989556313,0.003356833942234516,0.03212299942970276,0.004951047711074352,0.020599501207470894,0.006315245293080807,0.24538549780845642,0.03129889443516731,0.8429300785064697,0.053092557936906815,-0.7662070393562317,0.042340002954006195,0.4623211622238159,0.05911972373723984,0.7662041187286377,0.042339980602264404,0.0,0.0,1.0,0.0
C0005041,0.01957550086081028,0.0020869295112788677,0.029944999143481255,0.003807003377005458,0.018006497994065285,0.002075218828395009,0.24630001187324524,0.0374574176967144,0.861426830291748,0.022387659177184105,-0.7811376452445984,0.026047958061099052,0.47087332606315613,0.06405704468488693,0.7811347246170044,0.0260480809956789,0.0,0.0,1.0,0.0
